calories,cook,directions,ingredients,name,prep,rating,ready in,url,keyword,veg/nonveg,core
539,12 mins,"1. Whisk yogurt, garlic, olive oil, lemon juice, ketchup, red pepper flakes, salt, cumin, black pepper, paprika, and cinnamon together in a large bowl. 2. Place chicken thigh halves into the yogurt marinade and coat them thoroughly on all sides. Cover the bowl with plastic wrap and refrigerate, 2 to 8 hours. 3. Preheat an outdoor grill for medium-high heat and lightly oil the grate. 4. Using 2 skewers for each kebab, thread half of the chicken thighs onto each pair of skewers making a fairly thick ""log"" shape. 5. Place kebabs on the preheated grill. Do not try to turn them until they begin to unstick from the grill, 3 or 4 minutes. Turn kebabs and grill the other side for 3 to 4 minutes. Continue cooking and turning until chicken is no longer pink in the center, about 6 minutes more. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).","1 cup whole-milk Greek yogurt, 6 cloves garlic, minced, 2 tablespoons olive oil, 2 tablespoons freshly squeezed lemon juice, or more to taste, 2 tablespoons ketchup, 1 tablespoon Aleppo red pepper flakes, 1 tablespoon kosher salt, 1 ½ teaspoons ground cumin, 1 teaspoon freshly ground black pepper, 1 teaspoon paprika, ⅛ teaspoon ground cinnamon, 2 ½ pounds boneless, skinless chicken thighs, halved, 4 long metal skewers",Turkish Chicken Kebabs,15 mins,5.0,2 hrs 27 mins,https://www.allrecipes.com/recipe/244632/turkish-chicken-kebabs/,"['whole-milk', 'yogurt', 'clove', 'garlic', 'oil', 'lemon', 'ketchup', 'pepper', 'salt', 'cumin', 'pepper', 'paprika', 'cinnamon', 'chicken']",non-veg,"['whole-milk', 'yogurt', 'clove', 'garlic', 'oil', 'lemon', 'ketchup', 'pepper', 'salt', 'cumin', 'pepper', 'paprika', 'cinnamon', 'chicken']"
485,45 mins,"1. Whisk together the olive oil, soy sauce, garlic, mustard, salt, and pepper in a bowl. Place the pork loin in a large resealable plastic bag and pour in the marinade. Marinate in the refrigerator at least 1 hour before cooking. 2. Preheat an oven to 350 degrees F (175 degrees C). 3. Transfer the pork loin to a baking dish; pour marinade over the pork. 4. Cook in the preheated oven until the pork is no longer pink in the center, 45 to 60 minutes. An instant-read thermometer inserted into the center should read 145 degrees F (63 degrees C).","¼ cup olive oil, ¼ cup soy sauce, 1 clove garlic, minced, 3 tablespoons dijon honey mustard, salt and ground black pepper to taste, 2 pounds pork tenderloin",Easy Marinated Pork Tenderloin,5 mins,4.5,1 hr 50 mins,https://www.allrecipes.com/recipe/176359/easy-marinated-pork-tenderloin/,"['oil', 'soy', 'sauce', 'clove', 'garlic', 'honey', 'mustard', 'salt', 'pepper', 'pork']",non-veg,"['oil', 'soy', 'sauce', 'clove', 'garlic', 'honey', 'mustard', 'salt', 'pepper', 'pork']"
274,25 mins,"1. Preheat oven to 350 degrees F (175 degrees C). 2. Squeeze excess water out of thawed spinach; in a large bowl, mix spinach with onion and cottage cheese and set aside. 3. Season chicken breasts with Cajun-style seasoning, then place 1/4 of cheese/spinach mixture in the center of each breast and fold in half. Secure with toothpicks and place in a lightly greased 9x13 inch baking dish. 4. Drizzle with melted butter and bake at 350 degrees F (175 degrees C) for about 25 minutes, or until chicken is cooked through and juices run clear.","1 (10 ounce) package frozen chopped spinach, thawed, ½ yellow onion, chopped, 1 cup cottage cheese, 4 skinless, boneless chicken breast halves, 2 tablespoons Cajun-style seasoning, 2 tablespoons melted butter",Cottage Cheese Spinach Chicken,10 mins,4.0,35 mins,https://www.allrecipes.com/recipe/17807/cottage-cheese-spinach-chicken/,"['spinach', 'onion', 'cheese', 'chicken', 'butter']",non-veg,"['spinach', 'onion', 'cheese', 'chicken', 'butter']"
164,5 mins,"1. Preheat a grill for medium heat. 2. Crush garlic and salt together in a small bowl with a fork. Mix in paprika and cayenne. Stir in olive oil and lemon juice to form a paste. 3. Combine garlic paste and shrimp in a large bowl and toss until shrimp are evenly coated. 4. Lightly oil the grill grate. Grill shrimp until opaque, 2 to 3 minutes per side. Transfer to a serving dish, garnish with lemon wedges, and serve.","1 large clove garlic, 1 teaspoon coarse salt, 1 teaspoon paprika, ½ teaspoon cayenne pepper, 2 tablespoons olive oil, 2 teaspoons lemon juice, 2 pounds large shrimp, peeled and deveined, 8 wedges lemon, for garnish",Spicy Grilled Shrimp,15 mins,4.5,20 mins,https://www.allrecipes.com/recipe/12775/spicy-grilled-shrimp/,"['clove', 'garlic', 'salt', 'paprika', 'cayenne', 'pepper', 'oil', 'lemon', 'shrimp', 'lemon']",non-veg,"['clove', 'garlic', 'salt', 'paprika', 'cayenne', 'pepper', 'oil', 'lemon', 'shrimp', 'lemon']"
236,20 mins,"1. Preheat the oven to 350 degrees F (175 degrees C). 2. Pour melted butter into a 9x13-inch glass baking dish. 3. Whisk together eggs and salt in a large bowl until well-blended. Gradually whisk in milk. Pour egg mixture into the buttered dish. 4. Bake uncovered in the preheated oven for 10 minutes. Stir egg mixture and continue to bake until eggs are set, 10 to 15 minutes more.","½ cup butter or margarine, melted, 24 eggs, 2 ¼ teaspoons salt, 2 ½ cups milk",Oven Scrambled Eggs,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/57459/oven-scrambled-eggs/,"['butter', 'margarine', 'egg', 'salt', 'milk']",non-veg,"['butter', 'margarine', 'egg', 'salt', 'milk']"
213,20 mins,"1. Preheat an air fryer to 400 degrees F (200 degrees C). 2. Pat chicken thighs dry with a paper towel and brush skins with olive oil. Place chicken thighs, skin-side down, in a single layer on a plate. 3. Combine smoked paprika, garlic powder, salt, and pepper in a bowl. Sprinkle 1/2 of the seasoning mixture evenly over thighs. Turn thighs over and evenly sprinkle with remaining seasoning. Arrange thighs, skin-side up, in a single layer in the air fryer basket. 4. Cook in the preheated air fryer until thighs are brown and the juices run clear, about 18 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).","4 skin-on, boneless chicken thighs, 2 teaspoons extra-virgin olive oil, 1 teaspoon smoked paprika, ¾ teaspoon garlic powder, ½ teaspoon salt, ½ teaspoon ground black pepper",Air Fryer Chicken Thighs,10 mins,4.5,30 mins,https://www.allrecipes.com/recipe/272858/air-fryer-chicken-thighs/,"['chicken', 'oil', 'paprika', 'garlic', 'salt', 'pepper']",non-veg,"['chicken', 'oil', 'paprika', 'garlic', 'salt', 'pepper']"
318,4 hrs 5 mins,"1. Combine water, salad dressing mix, oregano, basil, parsley, onion salt, garlic powder, bay leaf, salt, and black pepper in a saucepan. Stir well, and bring to a boil. 2. Place rump roast in slow cooker; pour salad dressing mixture over the meat. 3. Cover and cook on Low for 10 to 12 hours, or on High for 4 to 5 hours. When done, remove bay leaf, and shred meat with a fork.","3 cups water, 1 (.7 ounce) package dry Italian-style salad dressing mix, 1 teaspoon dried oregano, 1 teaspoon dried basil, 1 teaspoon dried parsley, 1 teaspoon onion salt, 1 teaspoon garlic powder, 1 bay leaf, 1 teaspoon salt, 1 teaspoon ground black pepper, 1 (5 pound) rump roast",Slow Cooker Italian Beef for Sandwiches,10 mins,4.5,4 hrs 15 mins,https://www.allrecipes.com/recipe/16427/slow-cooker-italian-beef-for-sandwiches/,"['water', 'oregano', 'basil', 'parsley', 'onion', 'salt', 'garlic', 'bay', 'salt', 'pepper', 'roast']",non-veg,"['water', 'oregano', 'basil', 'parsley', 'onion', 'salt', 'garlic', 'bay', 'salt', 'pepper']"
323,40 mins,"1. Mix balsamic vinegar, olive oil, mustard, and garlic together in an oven-safe baking dish; season with salt and pepper. Place the chicken breasts in the vinegar mixture. 2. Marinate chicken in the refrigerator for at least 4 hours. 3. Preheat oven to 400 degrees F (200 degrees C). 4. Roast chicken in the preheated oven for about 30 minutes. Add tomatoes to the baking dish and continue cooking until the chicken is no longer pink in the center and the juices run clear, about 10 minutes more. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C). 5. Sprinkle lemon zest and drizzle lemon juice over the chicken.","½ cup balsamic vinegar, 1 tablespoon olive oil, 1 tablespoon Dijon mustard, or more to taste, 1 clove garlic, or more to taste, minced, salt and freshly ground pepper to taste, 4 large skinless, boneless chicken breast halves, 1 pint cherry tomatoes, halved, 1 lemon, zested and juiced",Roasted Balsamic Chicken with Baby Tomatoes,10 mins,4.5,4 hrs 50 mins,https://www.allrecipes.com/recipe/240631/roasted-balsamic-chicken-with-baby-tomatoes/,"['vinegar', 'oil', 'mustard', 'clove', 'garlic', 'salt', 'pepper', 'chicken', 'cherry', 'tomato', 'lemon']",non-veg,"['vinegar', 'oil', 'mustard', 'clove', 'garlic', 'salt', 'pepper', 'chicken', 'cherry', 'tomato', 'lemon']"
213,15 mins,"1. Preheat the oven to 400 degrees F (200 degrees C). 2. Rinse and pat fillets dry. Rub fillets with olive oil, and season with garlic salt and black pepper. Place each fillet on a large sheet of aluminum foil. Top with jalapeno slices, and squeeze the juice from the ends of the lemon over fillets. Arrange remaining lemon slices on top of fillets. 3. Carefully seal all edges of the foil to form enclosed packets. Place packets on a baking sheet. 4. Bake in the preheated oven until fish flakes easily with a fork, 15 to 20 minutes depending on size of fillets.","2 rainbow trout fillets, 1 tablespoon olive oil, 2 teaspoons garlic salt, 1 teaspoon ground black pepper, 2 sheets heavy-duty aluminum foil, 1 fresh jalapeno pepper, sliced, 1 lemon, sliced",Fish in Foil,10 mins,4.5,25 mins,https://www.allrecipes.com/recipe/21306/fish-in-foil/,"['trout', 'oil', 'garlic', 'salt', 'pepper', 'jalapeno', 'pepper', 'lemon']",veg,"['trout', 'oil', 'garlic', 'salt', 'pepper', 'jalapeno', 'pepper', 'lemon']"
364,2 hrs 15 mins,"1. Season ribs with salt and pepper. Dredge in flour until coated; shake off excess. 2. Heat olive oil and butter in a large skillet or Dutch oven over medium-high heat. Cook ribs until browned, about 5 minutes per side. Remove ribs and set aside. 3. Add onion and garlic to the skillet; cook and stir until onion is tender, about 5 minutes. Return ribs to the skillet. Pour in beer while scraping the browned bits of food off the bottom of the pan. Pour in beef stock. 4. Cover and simmer over low heat until ribs are very tender, about 2 hours.","1 pound beef short ribs, 1 teaspoon salt, ½ teaspoon ground black pepper, 2 tablespoons all-purpose flour, 1 tablespoon olive oil, 1 tablespoon butter, 1 onion, sliced, 1 clove garlic, 1 (12 fluid ounce) can or bottle stout beer, 1 cup beef stock",Simple Beef Short Ribs,15 mins,4.5,2 hrs 30 mins,https://www.allrecipes.com/recipe/162690/simple-beef-short-ribs/,"['beef', 'rib', 'salt', 'pepper', 'flour', 'oil', 'butter', 'onion', 'clove', 'garlic', 'beer', 'beef']",non-veg,"['beef', 'rib', 'salt', 'pepper', 'flour', 'oil', 'butter', 'onion', 'clove', 'garlic', 'beer', 'beef']"
364,45 mins,"1. Use a sharp knife or scissors to remove silverskin and trim excess fat from tenderloin. Fold the thinner end under to approximate the thickness of the rest of the roast and tie with butcher's twine to secure. Tie tenderloin in 1 1/2- to 2-inch intervals to help it keep its shape during cooking. 2. Mix together garlic, oil, rosemary, pepper, thyme, and salt in a small bowl; rub over tenderloin to coat. Let sit while you preheat the grill. 3. Light a charcoal fire in one half of a charcoal grill or preheat a gas grill to high for 10 minutes and lightly oil the grate. 4. Place tenderloin on the hot grill and close the lid. Grill until well-seared, about 5 minutes. Flip and repeat on the other side. 5. Move tenderloin to the cool side of the charcoal grill, or if using a gas grill, turn off the burner directly underneath the tenderloin and turn the remaining one or two burners (depending on grill style) to medium. Cook until rosy pink and a meat thermometer inserted in the thickest section registers 130 degrees F (54 degrees C), 45 to 60 minutes. Cook time will depend on tenderloin size and grill. 6. Let tenderloin rest 15 minutes before carving.","1 (5 pound) whole beef tenderloin, 8 large garlic cloves, minced, 6 tablespoons olive oil, 2 tablespoons minced fresh rosemary, 2 tablespoons coarsely ground black pepper, 1 tablespoon dried thyme leaves, 1 tablespoon salt",Grilled Beef Tenderloin with Herb-Garlic-Pepper Coating,15 mins,5.0,1 hr 25 mins,https://www.allrecipes.com/recipe/107086/grilled-beef-tenderloin-with-herb-garlic-pepper-coating/,"['beef', 'garlic', 'clove', 'oil', 'rosemary', 'pepper', 'thyme', 'salt']",non-veg,"['beef', 'garlic', 'clove', 'oil', 'rosemary', 'pepper', 'thyme', 'salt']"
373,,"1. Beat cream cheese in a large bowl with an electric mixer until light and fluffy. Turn mixer to low speed and slowly mix in heavy cream and vanilla. 2. Mix in sweetener, cocoa powder and salt until well incorporated. Turn mixer to high and mix until light and fluffy, 1 to 2 minutes more. 3. Serve immediately, or refrigerate for later.","3 ounces cream cheese, softened, ½ cup heavy cream, 1 teaspoon vanilla extract, ¼ cup powdered zero-calorie sweetener (such as Swerve®), 2 tablespoons cocoa powder, 1 pinch salt",Quick Keto Chocolate Mousse,10 mins,5.0,10 mins,https://www.allrecipes.com/recipe/270598/quick-keto-chocolate-mousse/,"['cream', 'cheese', 'cream', 'vanilla', 'cocoa', 'salt']",veg,"['cream', 'cheese', 'cream', 'vanilla', 'cocoa', 'salt']"
392,10 mins,"1. Preheat oven to 450 degrees F (230 degrees C). 2. Arrange the halibut, scallops, and shrimp in an oven-safe, glass baking dish. Drizzle with wine, butter, and lemon juice. Sprinkle with the seasoning and garlic. Season to taste with salt and pepper. 3. Bake in preheated oven until the halibut has turned white, and is flaky, 10 to 12 minutes. Sprinkle with parsley just before serving.","2 (4 ounce) halibut fillets, 6 scallops, 6 peeled and deveined jumbo shrimp, tail still attached, ⅓ cup dry white wine, 2 tablespoons melted butter, 1 tablespoon lemon juice, ½ teaspoon seafood seasoning, such as Old Bay™, 1 teaspoon minced garlic, Salt and pepper to taste, 1 tablespoon chopped fresh parsley",Seafood Bake for Two,10 mins,4.5,20 mins,https://www.allrecipes.com/recipe/132109/seafood-bake-for-two/,"['halibut', 'scallop', 'shrimp', 'butter', 'lemon', 'garlic', 'salt', 'pepper', 'parsley']",non-veg,"['halibut', 'scallop', 'shrimp', 'butter', 'lemon', 'garlic', 'salt', 'pepper', 'parsley']"
203,15 mins,"1. Place mushroom caps, smooth side up, in a shallow dish. 2. Whisk together balsamic, oil, garlic, basil, and oregano in a small bowl. Season with salt and pepper. 3. Pour vinaigrette over mushrooms. Let stand at room temperature for 15 minutes or so, turning twice. 4. Preheat grill for medium-high heat. 5. Brush grill grates with oil. Place mushrooms on grill, reserving marinade for basting. Grill until just tender, 5 to 8 minutes per side, brushing with marinade frequently. 6. Top mushrooms with cheese and continue grilling until cheese is melted, about 2 minutes.","4 portobello mushroom caps, ¼ cup balsamic vinegar, 2 tablespoons olive oil, 1 tablespoon minced garlic, 1 teaspoon dried basil, 1 teaspoon dried oregano, salt and pepper to taste, 4 (1 ounce) slices provolone cheese",Portobello Mushroom Burgers,5 mins,4.5,35 mins,https://www.allrecipes.com/recipe/14497/portobello-mushroom-burgers/,"['mushroom', 'vinegar', 'oil', 'garlic', 'basil', 'oregano', 'salt', 'pepper', 'provolone', 'cheese']",veg,"['mushroom', 'vinegar', 'oil', 'garlic', 'basil', 'oregano', 'salt', 'pepper', 'provolone', 'cheese']"
